admin2,admin3,admin4,partner,province,municipality,barangay,date,Selected,First Installment,Second Installment
PH086000000,PH086002000,PH086002024,ICRC,Samar (Western Samar),Basey,Manlilinab,10/4/18,0,0,35
PH086000000,PH086002000,PH086002026,ICRC,Samar (Western Samar),Basey,May-it,7/19/18,53,53,0
PH086000000,PH086002000,PH086002026,ICRC,Samar (Western Samar),Basey,May-it,10/4/18,0,0,53
PH086000000,PH086002000,PH086002027,ICRC,Samar (Western Samar),Basey,Mongabong,7/2/18,25,25,0
PH086000000,PH086002000,PH086002027,ICRC,Samar (Western Samar),Basey,Mongabong,10/4/18,0,0,25
PH086000000,PH086002000,PH086002033,ICRC,Samar (Western Samar),Basey,Pelit,7/19/18,65,65,0
PH086000000,PH086002000,PH086002033,ICRC,Samar (Western Samar),Basey,Pelit,10/4/18,0,0,65
PH086000000,PH086002000,PH086002041,ICRC,Samar (Western Samar),Basey,Roxas,8/1/18,135,135,0
PH086000000,PH086002000,PH086002041,ICRC,Samar (Western Samar),Basey,Roxas,10/4/18,0,0,135
PH086000000,PH086002000,PH086002050,ICRC,Samar (Western Samar),Basey,Villa Aurora,7/11/18,87,87,0
PH086000000,PH086002000,PH086002050,ICRC,Samar (Western Samar),Basey,Villa Aurora,10/4/18,0,0,87
